doc_id,sentence_id,token_id,token,lemma,pos,entity
text4,7,5,as,as,SCONJ,
text4,7,6,follows,follow,VERB,
text4,7,7,:,:,PUNCT,
text4,7,8,under,under,ADP,
text4,7,9,the,the,DET,
text4,7,10,impact,impact,NOUN,
text4,7,11,of,of,ADP,
text4,7,12,urbanization,urbanization,NOUN,
text4,7,13,",",",",PUNCT,
text4,7,14,the,the,DET,
text4,7,15,internal,internal,ADJ,
text4,7,16,interaction,interaction,NOUN,
text4,7,17,paths,path,NOUN,
text4,7,18,with,with,ADP,
text4,7,19,which,which,PRON,
text4,7,20,the,the,DET,
text4,7,21,rural,rural,ADJ,
text4,7,22,social,social,ADJ,
text4,7,23,-,-,PUNCT,
text4,7,24,ecological,ecological,ADJ,
text4,7,25,system,system,NOUN,
text4,7,26,maintains,maintain,VERB,
text4,7,27,robustness,robustness,ADV,
text4,7,28,at,at,ADP,
text4,7,29,the,the,DET,
text4,7,30,operational,operational,ADJ,
text4,7,31,level,level,NOUN,
text4,7,32,are,be,AUX,
text4,7,33,not,not,PART,
text4,7,34,unique,unique,ADJ,
text4,7,35,.,.,PUNCT,
text4,8,1,These,these,DET,
text4,8,2,different,different,ADJ,
text4,8,3,internal,internal,ADJ,
text4,8,4,interaction,interaction,NOUN,
text4,8,5,paths,path,NOUN,
text4,8,6,may,may,AUX,
text4,8,7,not,not,PART,
text4,8,8,only,only,ADV,
text4,8,9,make,make,VERB,
text4,8,10,the,the,DET,
text4,8,11,rural,rural,ADJ,
text4,8,12,social,social,ADJ,
text4,8,13,-,-,PUNCT,
text4,8,14,ecological,ecological,ADJ,
text4,8,15,system,system,NOUN,
text4,8,16,automatically,automatically,ADV,
text4,8,17,realize,realize,VERB,
text4,8,18,a,a,DET,
text4,8,19,virtuous,virtuous,ADJ,
text4,8,20,and,and,CCONJ,
text4,8,21,robust,robust,ADJ,
text4,8,22,cycle,cycle,NOUN,
text4,8,23,under,under,ADP,
text4,8,24,the,the,DET,
text4,8,25,impact,impact,NOUN,
text4,8,26,of,of,ADP,
text4,8,27,urbanization,urbanization,NOUN,
text4,8,28,",",",",PUNCT,
text4,8,29,they,they,PRON,
text4,8,30,may,may,AUX,
text4,8,31,also,also,ADV,
text4,8,32,cause,cause,VERB,
text4,8,33,a,a,DET,
text4,8,34,gradual,gradual,ADJ,
text4,8,35,collapse,collapse,NOUN,
text4,8,36,of,of,ADP,
text4,8,37,the,the,DET,
text4,8,38,rural,rural,ADJ,
text4,8,39,social,social,ADJ,
text4,8,40,-,-,PUNCT,
text4,8,41,ecological,ecological,ADJ,
text4,8,42,system,system,NOUN,
text4,8,43,.,.,PUNCT,
text4,9,1,Further,far,ADV,
text4,9,2,",",",",PUNCT,
text4,9,3,the,the,DET,
text4,9,4,discussion,discussion,NOUN,
text4,9,5,of,of,ADP,
text4,9,6,China,China,PROPN,GPE_B
text4,9,7,'s,'s,PART,
text4,9,8,specific,specific,ADJ,
text4,9,9,practice,practice,NOUN,
text4,9,10,shows,show,VERB,
text4,9,11,that,that,SCONJ,
text4,9,12,it,it,PRON,
text4,9,13,is,be,AUX,
text4,9,14,key,key,ADJ,
text4,9,15,to,to,PART,
text4,9,16,provide,provide,VERB,
text4,9,17,institutional,institutional,ADJ,
text4,9,18,rules,rule,NOUN,
text4,9,19,to,to,PART,
text4,9,20,guarantee,guarantee,VERB,
text4,9,21,the,the,DET,
text4,9,22,operational,operational,ADJ,
text4,9,23,processes,process,NOUN,
text4,9,24,through,through,ADP,
text4,9,25,the,the,DET,
text4,9,26,collective,collective,ADJ,
text4,9,27,-,-,PUNCT,
text4,9,28,choice,choice,NOUN,
text4,9,29,process,process,NOUN,
text4,9,30,",",",",PUNCT,
text4,9,31,thus,thus,ADV,
text4,9,32,ensuring,ensure,VERB,
text4,9,33,the,the,DET,
text4,9,34,robustness,robustness,NOUN,
text4,9,35,of,of,ADP,
text4,9,36,the,the,DET,
text4,9,37,rural,rural,ADJ,
text4,9,38,social,social,ADJ,
text4,9,39,-,-,PUNCT,
text4,9,40,ecological,ecological,ADJ,
text4,9,41,system,system,NOUN,
text4,9,42,under,under,ADP,
text4,9,43,the,the,DET,
text4,9,44,impact,impact,NOUN,
text4,9,45,of,of,ADP,
text4,9,46,urbanization,urbanization,NOUN,
text4,9,47,.,.,PUNCT,
text4,10,1,The,the,DET,
text4,10,2,inspection,inspection,NOUN,
text4,10,3,of,of,ADP,
text4,10,4,the,the,DET,
text4,10,5,interaction,interaction,NOUN,
text4,10,6,mechanisms,mechanism,NOUN,
text4,10,7,in,in,ADP,
text4,10,8,this,this,DET,
text4,10,9,study,study,NOUN,
text4,10,10,may,may,AUX,
text4,10,11,obtain,obtain,VERB,
text4,10,12,some,some,DET,
text4,10,13,restricted,restricted,ADJ,
text4,10,14,views,view,NOUN,
text4,10,15,on,on,ADP,
text4,10,16,the,the,DET,
text4,10,17,general,general,ADJ,
text4,10,18,laws,law,NOUN,
text4,10,19,that,that,PRON,
text4,10,20,may,may,AUX,
text4,10,21,be,be,AUX,
text4,10,22,contained,contain,VERB,
text4,10,23,in,in,ADP,
text4,10,24,the,the,DET,
text4,10,25,complex,complex,ADJ,
text4,10,26,interaction,interaction,NOUN,
text4,10,27,within,within,ADP,
text4,10,28,the,the,DET,
text4,10,29,rural,rural,ADJ,
text4,10,30,social,social,ADJ,
text4,10,31,-,-,PUNCT,
text4,10,32,ecological,ecological,ADJ,
text4,10,33,system,system,NOUN,
text4,10,34,",",",",PUNCT,
text4,10,35,and,and,CCONJ,
text4,10,36,provide,provide,VERB,
text4,10,37,a,a,DET,
text4,10,38,theoretical,theoretical,ADJ,
text4,10,39,basis,basis,NOUN,
text4,10,40,developing,develop,VERB,
text4,10,41,countries,country,NOUN,
text4,10,42,can,can,AUX,
text4,10,43,apply,apply,VERB,
text4,10,44,to,to,PART,
text4,10,45,realize,realize,VERB,
text4,10,46,rural,rural,ADJ,
text4,10,47,revitalization,revitalization,NOUN,
text4,10,48,when,when,SCONJ,
text4,10,49,faced,face,VERB,
text4,10,50,with,with,ADP,
text4,10,51,the,the,DET,
text4,10,52,irreversible,irreversible,ADJ,
text4,10,53,wave,wave,NOUN,
text4,10,54,of,of,ADP,
text4,10,55,urbanization,urbanization,NOUN,
text4,10,56,.,.,PUNCT,
text5,1,1,Ostrom,Ostrom,PROPN,ORG_B
text5,1,2,'s,'s,PART,
text5,1,3,framework,framework,NOUN,
text5,1,4,to,to,PART,
text5,1,5,analyse,analyse,VERB,
text5,1,6,the,the,DET,
text5,1,7,sustainability,sustainability,NOUN,
text5,1,8,of,of,ADP,
text5,1,9,social,social,ADJ,
text5,1,10,-,-,PUNCT,
text5,1,11,ecological,ecological,ADJ,
text5,1,12,systems,system,NOUN,
text5,1,13,has,have,AUX,
text5,1,14,attracted,attract,VERB,
text5,1,15,great,great,ADJ,
text5,1,16,interest,interest,NOUN,
text5,1,17,in,in,ADP,
text5,1,18,the,the,DET,DATE_B
text5,1,19,last,last,ADJ,DATE_I
text5,1,20,years,year,NOUN,DATE_I
text5,1,21,.,.,PUNCT,
text5,2,1,It,it,PRON,
text5,2,2,was,be,AUX,
text5,2,3,not,not,PART,
text5,2,4,conceived,conceive,VERB,
text5,2,5,to,to,PART,
text5,2,6,characterise,characterise,NOUN,
text5,2,7,systems,system,NOUN,
text5,2,8,",",",",PUNCT,
text5,2,9,but,but,CCONJ,
text5,2,10,its,its,PRON,
text5,2,11,nature,nature,NOUN,
text5,2,12,and,and,CCONJ,
text5,2,13,structure,structure,NOUN,
text5,2,14,make,make,VERB,
text5,2,15,it,it,PRON,
text5,2,16,very,very,ADV,
text5,2,17,appealing,appealing,ADJ,
text5,2,18,to,to,PART,
text5,2,19,be,be,AUX,
text5,2,20,used,use,VERB,
text5,2,21,with,with,ADP,
text5,2,22,this,this,DET,
text5,2,23,objective,objective,NOUN,
text5,2,24,.,.,PUNCT,
text5,3,1,However,however,ADV,
text5,3,2,",",",",PUNCT,
text5,3,3,its,its,PRON,
text5,3,4,use,use,NOUN,
text5,3,5,to,to,PART,
text5,3,6,characterise,characterise,VERB,
text5,3,7,three,three,NUM,CARDINAL_B
text5,3,8,social,social,ADJ,
text5,3,9,-,-,PUNCT,
text5,3,10,ecological,ecological,ADJ,
text5,3,11,systems,system,NOUN,
text5,3,12,where,where,SCONJ,
text5,3,13,common,common,ADJ,
text5,3,14,-,-,PUNCT,
text5,3,15,pool,pool,NOUN,
text5,3,16,resource,resource,NOUN,
text5,3,17,management,management,NOUN,
text5,3,18,is,be,AUX,
text5,3,19,central,central,ADJ,
text5,3,20,created,create,VERB,
text5,3,21,some,some,DET,
text5,3,22,methodological,methodological,ADJ,
text5,3,23,struggles,struggle,NOUN,
text5,3,24,and,and,CCONJ,
text5,3,25,difficulties,difficulty,NOUN,
text5,3,26,for,for,ADP,
text5,3,27,comparing,compare,VERB,
text5,3,28,outcomes,outcome,NOUN,
text5,3,29,.,.,PUNCT,
text5,4,1,This,this,DET,
text5,4,2,paper,paper,NOUN,
text5,4,3,aims,aim,VERB,
text5,4,4,to,to,PART,
text5,4,5,present,present,VERB,
text5,4,6,some,some,DET,
text5,4,7,adaptations,adaptation,NOUN,
text5,4,8,developed,develop,VERB,
text5,4,9,for,for,ADP,
text5,4,10,improving,improve,VERB,
text5,4,11,the,the,DET,
text5,4,12,framework,framework,NOUN,
text5,4,13,'s,'s,PART,
text5,4,14,comprehensiveness,comprehensiveness,NOUN,
text5,4,15,and,and,CCONJ,
text5,4,16,practical,practical,ADJ,
text5,4,17,applicability,applicability,NOUN,
text5,4,18,at,at,ADP,
text5,4,19,local,local,ADJ,
text5,4,20,level,level,NOUN,
text5,4,21,",",",",PUNCT,
text5,4,22,such,such,ADJ,
text5,4,23,as,as,ADP,
text5,4,24,a,a,DET,
text5,4,25,transdisciplinary,transdisciplinary,ADJ,
text5,4,26,description,description,NOUN,
text5,4,27,of,of,ADP,
text5,4,28,the,the,DET,
text5,4,29,second,second,ADJ,ORDINAL_B
text5,4,30,-,-,PUNCT,
text5,4,31,level,level,NOUN,
text5,4,32,variables,variable,NOUN,
text5,4,33,",",",",PUNCT,
text5,4,34,the,the,DET,
text5,4,35,definition,definition,NOUN,
text5,4,36,of,of,ADP,
text5,4,37,a,a,DET,
text5,4,38,set,set,NOUN,
text5,4,39,of,of,ADP,
text5,4,40,third,third,ADJ,ORDINAL_B
text5,4,41,-,-,PUNCT,
text5,4,42,level,level,NOUN,
text5,4,43,variables,variable,NOUN,
text5,4,44,to,to,PART,
text5,4,45,facilitate,facilitate,VERB,
text5,4,46,and,and,CCONJ,
text5,4,47,enrich,enrich,VERB,
text5,4,48,the,the,DET,
text5,4,49,descriptions,description,NOUN,
text5,4,50,and,and,CCONJ,
text5,4,51,additional,additional,ADJ,
text5,4,52,guidelines,guideline,NOUN,
text5,4,53,for,for,ADP,
text5,4,54,gathering,gather,VERB,
text5,4,55,the,the,DET,
text5,4,56,information,information,NOUN,
text5,4,57,and,and,CCONJ,
text5,4,58,planning,planning,NOUN,
text5,4,59,data,datum,NOUN,
text5,4,60,searching,searching,NOUN,
text5,4,61,processes,process,NOUN,
text5,4,62,at,at,ADP,
text5,4,63,local,local,ADJ,
text5,4,64,level,level,NOUN,
text5,4,65,.,.,PUNCT,
text5,5,1,The,the,DET,
text5,5,2,whole,whole,ADJ,
text5,5,3,process,process,NOUN,
text5,5,4,of,of,ADP,
text5,5,5,adapting,adapt,VERB,
text5,5,6,and,and,CCONJ,
text5,5,7,applying,apply,VERB,
text5,5,8,the,the,DET,
text5,5,9,framework,framework,NOUN,
text5,5,10,was,be,AUX,
text5,5,11,the,the,DET,
text5,5,12,result,result,NOUN,
text5,5,13,of,of,ADP,
text5,5,14,collaboration,collaboration,NOUN,
text5,5,15,among,among,ADP,
text5,5,16,scientists,scientist,NOUN,
text5,5,17,",",",",PUNCT,
text5,5,18,and,and,CCONJ,
text5,5,19,local,local,ADJ,
text5,5,20,researchers,researcher,NOUN,
text5,5,21,and,and,CCONJ,
text5,5,22,stakeholders,stakeholder,NOUN,
text5,5,23,.,.,PUNCT,
text5,6,1,The,the,DET,
text5,6,2,adapted,adapted,ADJ,
text5,6,3,framework,framework,NOUN,
text5,6,4,permitted,permit,VERB,
text5,6,5,a,a,DET,
text5,6,6,comprehensive,comprehensive,ADJ,
text5,6,7,and,and,CCONJ,
text5,6,8,comparable,comparable,ADJ,
text5,6,9,characterisation,characterisation,NOUN,
text5,6,10,of,of,ADP,
text5,6,11,the,the,DET,
text5,6,12,social,social,ADJ,
text5,6,13,-,-,PUNCT,
text5,6,14,ecological,ecological,ADJ,
text5,6,15,systems,system,NOUN,
text5,6,16,analysed,analyse,VERB,
text5,6,17,and,and,CCONJ,
text5,6,18,facilitated,facilitate,VERB,
text5,6,19,its,its,PRON,
text5,6,20,use,use,NOUN,
text5,6,21,by,by,ADP,
text5,6,22,the,the,DET,
text5,6,23,local,local,ADJ,
text5,6,24,communities,community,NOUN,
text5,6,25,.,.,PUNCT,
text6,1,1,Comanagement,comanagement,NOUN,
text6,1,2,efforts,effort,NOUN,
text6,1,3,are,be,AUX,
text6,1,4,increasingly,increasingly,ADV,
text6,1,5,tasked,task,VERB,
text6,1,6,with,with,ADP,
text6,1,7,overseeing,oversee,VERB,
text6,1,8,natural,natural,ADJ,
text6,1,9,resource,resource,NOUN,
text6,1,10,governance,governance,NOUN,
text6,1,11,at,at,ADP,
text6,1,12,a,a,DET,
text6,1,13,large,large,ADJ,
text6,1,14,scale,scale,NOUN,
text6,1,15,.,.,PUNCT,
text6,2,1,I,I,PRON,
text6,2,2,examine,examine,VERB,
text6,2,3,comanagement,comanagement,NOUN,
text6,2,4,of,of,ADP,
text6,2,5,subsistence,subsistence,NOUN,
text6,2,6,harvesting,harvesting,NOUN,
text6,2,7,in,in,ADP,
text6,2,8,the,the,DET,FAC_B
text6,2,9,Inuvialuit,Inuvialuit,PROPN,FAC_I
text6,2,10,Settlement,Settlement,PROPN,FAC_I
text6,2,11,Region,Region,PROPN,FAC_I
text6,2,12,(,(,PUNCT,
text6,2,13,ISR,ISR,PROPN,
text6,2,14,),),PUNCT,
text6,2,15,of,of,ADP,
text6,2,16,the,the,DET,
text6,2,17,western,western,ADJ,
text6,2,18,Canadian,canadian,ADJ,LOC_B
text6,2,19,Arctic,Arctic,PROPN,LOC_I
text6,2,20,",",",",PUNCT,
text6,2,21,using,use,VERB,
text6,2,22,a,a,DET,
text6,2,23,social,social,ADJ,
text6,2,24,-,-,PUNCT,
text6,2,25,ecological,ecological,ADJ,
text6,2,26,systems,system,NOUN,
text6,2,27,framework,framework,NOUN,
text6,2,28,.,.,PUNCT,
text6,3,1,In,in,ADP,
text6,3,2,doing,do,VERB,
text6,3,3,so,so,ADV,
text6,3,4,",",",",PUNCT,
text6,3,5,this,this,DET,
text6,3,6,study,study,NOUN,
text6,3,7,joins,join,VERB,
text6,3,8,a,a,DET,
text6,3,9,growing,grow,VERB,
text6,3,10,list,list,NOUN,
text6,3,11,of,of,ADP,
text6,3,12,research,research,NOUN,
text6,3,13,that,that,PRON,
text6,3,14,reviews,review,VERB,
text6,3,15,design,design,NOUN,
text6,3,16,principles,principle,NOUN,
text6,3,17,commonly,commonly,ADV,
text6,3,18,found,find,VERB,
text6,3,19,in,in,ADP,
text6,3,20,successful,successful,ADJ,
text6,3,21,small,small,ADJ,
text6,3,22,-,-,PUNCT,
text6,3,23,scale,scale,NOUN,
text6,3,24,commons,common,NOUN,
text6,3,25,management,management,NOUN,
text6,3,26,and,and,CCONJ,
text6,3,27,applies,apply,VERB,
text6,3,28,them,they,PRON,
text6,3,29,to,to,ADP,
text6,3,30,a,a,DET,
text6,3,31,large,large,ADJ,
text6,3,32,resource,resource,NOUN,
text6,3,33,area,area,NOUN,
text6,3,34,.,.,PUNCT,
text6,4,1,This,this,DET,
text6,4,2,research,research,NOUN,
text6,4,3,uses,use,VERB,
text6,4,4,the,the,DET,
text6,4,5,management,management,NOUN,
text6,4,6,of,of,ADP,
text6,4,7,beluga,beluga,ADJ,
text6,4,8,(,(,PUNCT,
text6,4,9,Delphinapterus,Delphinapterus,PROPN,GPE_B
text6,4,10,leucas,leucas,NOUN,
text6,4,11,),),PUNCT,
text6,4,12,and,and,CCONJ,
text6,4,13,barren,barren,PROPN,
text6,4,14,-,-,PUNCT,
text6,4,15,ground,ground,PROPN,
text6,4,16,caribou,caribou,NOUN,
text6,4,17,(,(,PUNCT,
text6,4,18,Rangifer,Rangifer,PROPN,
text6,4,19,tarandus,tarandus,NOUN,
text6,4,20,groenlandicus,groenlandicus,NOUN,
text6,4,21,),),PUNCT,
text6,4,22,as,as,ADP,
text6,4,23,case,case,NOUN,
text6,4,24,studies,study,NOUN,
text6,4,25,in,in,ADP,
text6,4,26,understanding,understand,VERB,
text6,4,27,the,the,DET,
text6,4,28,management,management,NOUN,
text6,4,29,framework,framework,NOUN,
text6,4,30,of,of,ADP,
text6,4,31,the,the,DET,ORG_B
text6,4,32,Inuvialuit,Inuvialuit,PROPN,ORG_I
text6,4,33,Settlement,Settlement,PROPN,ORG_I
text6,4,34,Region,Region,PROPN,ORG_I
text6,4,35,",",",",PUNCT,
text6,4,36,as,as,SCONJ,
text6,4,37,each,each,DET,
text6,4,38,species,specie,NOUN,
text6,4,39,is,be,AUX,
text6,4,40,important,important,ADJ,
text6,4,41,in,in,ADP,
text6,4,42,Inuvialuit,Inuvialuit,PROPN,ORG_B
text6,4,43,culture,culture,NOUN,
text6,4,44,and,and,CCONJ,
text6,4,45,is,be,AUX,
text6,4,46,actively,actively,ADV,
text6,4,47,managed,manage,VERB,
text6,4,48,and,and,CCONJ,
text6,4,49,monitored,monitor,VERB,
text6,4,50,.,.,PUNCT,
text6,5,1,Comanagement,comanagement,ADJ,
text6,5,2,bodies,body,NOUN,
text6,5,3,in,in,ADP,
text6,5,4,the,the,DET,
text6,5,5,study,study,NOUN,
text6,5,6,area,area,NOUN,
text6,5,7,display,display,VERB,
text6,5,8,many,many,ADJ,
text6,5,9,of,of,ADP,
text6,5,10,the,the,DET,
text6,5,11,institutional,institutional,ADJ,
text6,5,12,design,design,NOUN,
text6,5,13,principles,principle,NOUN,
text6,5,14,that,that,PRON,
text6,5,15,are,be,AUX,
text6,5,16,characteristic,characteristic,ADJ,
text6,5,17,of,of,ADP,
text6,5,18,successful,successful,ADJ,
text6,5,19,social,social,ADJ,
text6,5,20,-,-,PUNCT,
text6,5,21,ecological,ecological,ADJ,
text6,5,22,systems,system,NOUN,
text6,5,23,.,.,PUNCT,
text6,6,1,Particularly,particularly,ADV,
text6,6,2,mentionable,mentionable,ADJ,
text6,6,3,are,be,AUX,
text6,6,4,the,the,DET,
text6,6,5,presence,presence,NOUN,
text6,6,6,of,of,ADP,
text6,6,7,well,well,ADV,
text6,6,8,-,-,PUNCT,
text6,6,9,organized,organize,VERB,
text6,6,10,nested,nest,VERB,
text6,6,11,enterprises,enterprise,NOUN,
text6,6,12,and,and,CCONJ,
text6,6,13,a,a,DET,
text6,6,14,strong,strong,ADJ,
text6,6,15,incorporation,incorporation,NOUN,
text6,6,16,of,of,ADP,
text6,6,17,local,local,ADJ,
text6,6,18,knowledge,knowledge,NOUN,
text6,6,19,and,and,CCONJ,
text6,6,20,monitoring,monitoring,NOUN,
text6,6,21,.,.,PUNCT,
text6,7,1,This,this,PRON,
text6,7,2,supports,support,VERB,
text6,7,3,the,the,DET,
text6,7,4,application,application,NOUN,
text6,7,5,of,of,ADP,
text6,7,6,institutional,institutional,ADJ,
text6,7,7,design,design,NOUN,
text6,7,8,principles,principle,NOUN,
text6,7,9,in,in,ADP,
text6,7,10,large,large,ADJ,
text6,7,11,-,-,PUNCT,
text6,7,12,scale,scale,NOUN,
text6,7,13,analyses,analysis,NOUN,
text6,7,14,of,of,ADP,
text6,7,15,resource,resource,NOUN,
text6,7,16,management,management,NOUN,
text6,7,17,.,.,PUNCT,
text6,8,1,However,however,ADV,
text6,8,2,",",",",PUNCT,
text6,8,3,due,due,ADP,
text6,8,4,to,to,ADP,
text6,8,5,the,the,DET,
text6,8,6,network,network,NOUN,
text6,8,7,of,of,ADP,
text6,8,8,policy,policy,NOUN,
text6,8,9,and,and,CCONJ,
text6,8,10,management,management,NOUN,
text6,8,11,outside,outside,ADP,
text6,8,12,the,the,DET,
text6,8,13,ISR,ISR,PROPN,ORG_B
text6,8,14,that,that,PRON,
text6,8,15,influences,influence,VERB,
text6,8,16,each,each,DET,
text6,8,17,species,specie,NOUN,
text6,8,18,",",",",PUNCT,
text6,8,19,this,this,DET,
text6,8,20,research,research,NOUN,
text6,8,21,suggests,suggest,VERB,
text6,8,22,that,that,SCONJ,
text6,8,23,in,in,ADP,
text6,8,24,cases,case,NOUN,
text6,8,25,of,of,ADP,
text6,8,26,wide,wide,ADV,
text6,8,27,-,-,PUNCT,
text6,8,28,ranging,range,VERB,
text6,8,29,resource,resource,NOUN,
text6,8,30,bases,basis,NOUN,
text6,8,31,",",",",PUNCT,
text6,8,32,these,these,DET,
text6,8,33,types,type,NOUN,
text6,8,34,of,of,ADP,
text6,8,35,analyses,analysis,NOUN,
text6,8,36,may,may,AUX,
text6,8,37,be,be,AUX,
text6,8,38,better,well,ADV,
text6,8,39,suited,suit,VERB,
text6,8,40,to,to,ADP,
text6,8,41,evaluating,evaluate,VERB,
text6,8,42,broad,broad,ADJ,
text6,8,43,management,management,NOUN,
text6,8,44,networks,network,NOUN,
text6,8,45,rather,rather,ADV,
text6,8,46,than,than,ADP,
text6,8,47,discrete,discrete,ADJ,
text6,8,48,governing,govern,VERB,
text6,8,49,regions,region,NOUN,
text6,8,50,.,.,PUNCT,
text7,1,1,Different,different,ADJ,
text7,1,2,social,social,ADJ,
text7,1,3,-,-,PUNCT,
text7,1,4,ecological,ecological,ADJ,
text7,1,5,systems,system,NOUN,
text7,1,6,around,around,ADP,
text7,1,7,the,the,DET,
text7,1,8,world,world,NOUN,
text7,1,9,are,be,AUX,
text7,1,10,managed,manage,VERB,
text7,1,11,under,under,ADP,
text7,1,12,community,community,NOUN,
text7,1,13,-,-,PUNCT,
text7,1,14,based,base,VERB,
text7,1,15,natural,natural,ADJ,
text7,1,16,resource,resource,NOUN,
text7,1,17,management,management,NOUN,
text7,1,18,(,(,PUNCT,
text7,1,19,CBNRM,CBNRM,PROPN,ORG_B
text7,1,20,),),PUNCT,
text7,1,21,strategies,strategy,NOUN,
text7,1,22,.,.,PUNCT,
text7,2,1,This,this,DET,
text7,2,2,paper,paper,NOUN,
text7,2,3,analyses,analyse,VERB,
text7,2,4,how,how,SCONJ,
text7,2,5,CBNRM,cbnrm,ADJ,ORG_B
text7,2,6,strategies,strategy,NOUN,
text7,2,7,influence,influence,VERB,
text7,2,8,the,the,DET,
text7,2,9,resilience,resilience,NOUN,
text7,2,10,of,of,ADP,
text7,2,11,social,social,ADJ,
text7,2,12,-,-,PUNCT,
text7,2,13,ecological,ecological,ADJ,
text7,2,14,systems,system,NOUN,
text7,2,15,to,to,ADP,
text7,2,16,the,the,DET,
text7,2,17,disturbances,disturbance,NOUN,
text7,2,18,they,they,PRON,
text7,2,19,face,face,VERB,
text7,2,20,",",",",PUNCT,
text7,2,21,drawing,draw,VERB,
text7,2,22,upon,upon,SCONJ,
text7,2,23,the,the,DET,
text7,2,24,experience,experience,NOUN,
text7,2,25,of,of,ADP,
text7,2,26,three,three,NUM,CARDINAL_B
text7,2,27,Latin,latin,ADJ,NORP_B
text7,2,28,American,american,ADJ,NORP_I
text7,2,29,cases,case,NOUN,
text7,2,30,(,(,PUNCT,
text7,2,31,two,two,NUM,CARDINAL_B
text7,2,32,in,in,ADP,
text7,2,33,Mexico,Mexico,PROPN,GPE_B
text7,2,34,and,and,CCONJ,
text7,2,35,one,one,NUM,CARDINAL_B
text7,2,36,in,in,ADP,
text7,2,37,Colombia,Colombia,PROPN,GPE_B
text7,2,38,),),PUNCT,
text7,2,39,.,.,PUNCT,
text7,3,1,The,the,DET,
text7,3,2,cases,case,NOUN,
text7,3,3,differ,differ,VERB,
text7,3,4,in,in,ADP,
text7,3,5,their,their,PRON,
text7,3,6,CBNRM,cbnrm,ADJ,ORG_B
text7,3,7,approach,approach,NOUN,
text7,3,8,and,and,CCONJ,
text7,3,9,in,in,ADP,
text7,3,10,the,the,DET,
text7,3,11,time,time,NOUN,
text7,3,12,these,these,DET,
text7,3,13,governance,governance,NOUN,
text7,3,14,systems,system,NOUN,
text7,3,15,have,have,AUX,
text7,3,16,been,be,AUX,
text7,3,17,in,in,ADP,
text7,3,18,place,place,NOUN,
text7,3,19,.,.,PUNCT,
text7,4,1,By,by,ADP,
text7,4,2,using,use,VERB,
text7,4,3,a,a,DET,
text7,4,4,mixed,mixed,ADJ,
text7,4,5,-,-,PUNCT,
text7,4,6,method,method,NOUN,
text7,4,7,approach,approach,NOUN,
text7,4,8,",",",",PUNCT,
text7,4,9,we,we,PRON,
text7,4,10,review,review,VERB,
text7,4,11,the,the,DET,
text7,4,12,socio,socio,NOUN,
text7,4,13,-,-,PUNCT,
text7,4,14,ecological,ecological,ADJ,
text7,4,15,history,history,NOUN,
text7,4,16,and,and,CCONJ,
text7,4,17,describe,describe,VERB,
text7,4,18,each,each,DET,
text7,4,19,CBNRM,CBNRM,PROPN,ORG_B
text7,4,20,characteristics,characteristic,NOUN,
text7,4,21,.,.,PUNCT,
text7,5,1,We,we,PRON,
text7,5,2,then,then,ADV,
text7,5,3,assess,assess,VERB,
text7,5,4,their,their,PRON,
text7,5,5,resilience,resilience,NOUN,
text7,5,6,to,to,ADP,
text7,5,7,socioeconomic,socioeconomic,ADJ,
text7,5,8,and,and,CCONJ,
text7,5,9,environmental,environmental,ADJ,
text7,5,10,disturbances,disturbance,NOUN,
text7,5,11,through,through,ADP,
text7,5,12,a,a,DET,
text7,5,13,set,set,NOUN,
text7,5,14,of,of,ADP,
text7,5,15,indicators,indicator,NOUN,
text7,5,16,.,.,PUNCT,
text7,6,1,We,we,PRON,
text7,6,2,found,find,VERB,
text7,6,3,that,that,SCONJ,
text7,6,4,CBNRM,CBNRM,PROPN,ORG_B
text7,6,5,strategies,strategy,NOUN,
text7,6,6,influence,influence,VERB,
text7,6,7,positively,positively,ADV,
text7,6,8,and,and,CCONJ,
text7,6,9,negatively,negatively,ADV,
text7,6,10,resilience,resilience,NOUN,
text7,6,11,and,and,CCONJ,
text7,6,12,that,that,SCONJ,
text7,6,13,internal,internal,ADJ,
text7,6,14,decisions,decision,NOUN,
text7,6,15,might,might,AUX,
text7,6,16,address,address,VERB,
text7,6,17,important,important,ADJ,
text7,6,18,threats,threat,NOUN,
text7,6,19,.,.,PUNCT,
text7,7,1,On,on,ADP,
text7,7,2,the,the,DET,
text7,7,3,positive,positive,ADJ,
text7,7,4,side,side,NOUN,
text7,7,5,",",",",PUNCT,
text7,7,6,the,the,DET,
text7,7,7,social,social,ADJ,
text7,7,8,-,-,PUNCT,
text7,7,9,ecological,ecological,ADJ,
text7,7,10,systems,system,NOUN,
text7,7,11,with,with,ADP,
text7,7,12,longer,long,ADJ,
text7,7,13,tradition,tradition,NOUN,
text7,7,14,of,of,ADP,
text7,7,15,CBNRM,CBNRM,PROPN,ORG_B
text7,7,16,and,and,CCONJ,
text7,7,17,more,more,ADV,
text7,7,18,local,local,ADJ,
text7,7,19,buy,buy,NOUN,
text7,7,20,-,-,PUNCT,
text7,7,21,in,in,NOUN,
text7,7,22,of,of,ADP,
text7,7,23,commonly,commonly,ADV,
text7,7,24,agreed,agree,VERB,
text7,7,25,objectives,objective,NOUN,
text7,7,26,appear,appear,VERB,
text7,7,27,to,to,PART,
text7,7,28,be,be,AUX,
text7,7,29,more,more,ADV,
text7,7,30,resilient,resilient,ADJ,
